Action Entropy,Policy Type,Potential,Collision Likelihood,Reach Reduction,Trial_ID
0.4,Local Feedback,0.03351053178050957,0.10538313090968798,0.8946168690903118,21
0.4,Global Optimal,0.03745796992916604,0.060458886956015534,1.0,22
0.4,Local Feedback,0.033412364921623465,0.10800385112148114,0.8919961488785187,22
0.4,Global Optimal,0.059066920446931334,0.06230399160860345,1.0,23
0.4,Local Feedback,0.05049575015354973,0.14510948308338412,0.8548905169166156,23
0.4,Global Optimal,0.01809139611953945,0.05303625518193433,0.9999999999999998,24
0.4,Local Feedback,0.01712894604257,0.0531993258347796,0.9468006741652203,24
0.4,Global Optimal,0.059066920446931334,0.06230399160860345,1.0,25
0.4,Local Feedback,0.05049575015354973,0.14510948308338412,0.8548905169166156,25
0.4,Global Optimal,0.05906692044693132,0.049276148877179904,1.0,26
0.4,Local Feedback,0.05300135360565188,0.10268974233605177,0.8973102576639482,26
0.4,Global Optimal,0.059066920446931334,0.06230399160860345,1.0,27
0.4,Local Feedback,0.05049575015354973,0.14510948308338412,0.8548905169166156,27
0.4,Global Optimal,0.042262803661959114,0.16331023190515537,0.9631486867460787,28
0.4,Local Feedback,0.016385693450527886,0.598290751538318,0.3734219635434422,28
0.4,Global Optimal,0.046524529855658976,0.24609299282749242,0.9226954842062522,29
0.4,Local Feedback,0.0009705710890628368,0.9778579957862336,0.019248804098780062,29
0.4,Global Optimal,0.03745796992916604,0.059369753848804385,1.0,30
0.4,Local Feedback,0.03351053178050957,0.10538313090968798,0.8946168690903118,30
0.4,Global Optimal,0.013572433827283325,0.26352935665938193,0.7502148390098282,31
0.4,Local Feedback,0.0017549327569108875,0.8662353114192844,0.0970037218418698,31
0.4,Global Optimal,0.013572433827283324,0.25842886590760683,0.7502148390098285,32
0.4,Local Feedback,0.0026626117995441007,0.7871725599574506,0.14717558456797986,32
0.4,Global Optimal,0.013572433827283325,0.26352935665938193,0.7502148390098282,33
0.4,Local Feedback,0.0017549327569108875,0.8662353114192844,0.0970037218418698,33
0.4,Global Optimal,0.04652452985565897,0.2523918732264907,0.922695484206252,34
0.4,Local Feedback,0.00029579120749132187,0.9935446414966863,0.00586626479121659,34
0.4,Global Optimal,0.01023577332499969,0.05876145822809464,0.9999999999999998,35
0.4,Local Feedback,0.0096357748152018,0.05861779962755298,0.9413822003724465,35
0.4,Global Optimal,0.0285280557752466,0.055541046454360865,0.9999999999999999,36
0.4,Local Feedback,0.022878348911020217,0.19804037501667215,0.8019596249833276,36
0.4,Global Optimal,0.05906692044693132,0.049276148877179904,1.0,37
0.4,Local Feedback,0.05300135360565188,0.10268974233605177,0.8973102576639482,37
0.4,Global Optimal,0.01809139611953945,0.07372727070295793,0.9999999999999998,38
0.4,Local Feedback,0.015866963381943454,0.12295528343406903,0.8770447165659306,38
0.4,Global Optimal,0.07775163645273946,0.20461378305681377,0.977880640557062,39
0.4,Local Feedback,0.006263993409835964,0.9206412516098409,0.07878210887276815,39
0.4,Global Optimal,0.007612561044853579,0.24426571892749838,0.7437211437909416,40
0.4,Local Feedback,0.00037520680926105704,0.9565583758809386,0.03665642031605545,40
0.4,Global Optimal,0.013572433827283324,0.25842886590760683,0.7502148390098285,41
0.4,Local Feedback,0.0026626117995441007,0.7871725599574506,0.14717558456797986,41
0.4,Global Optimal,0.007612561044853579,0.24426571892749838,0.7437211437909416,42
0.4,Local Feedback,0.00037520680926105704,0.9565583758809386,0.03665642031605545,42
0.4,Global Optimal,0.07775163645273946,0.20461378305681377,0.977880640557062,43
0.4,Local Feedback,0.006263993409835964,0.9206412516098409,0.07878210887276815,43
0.4,Global Optimal,0.0285280557752466,0.0917303383553506,0.9999999999999999,44
0.4,Local Feedback,0.01934712357270949,0.3218211670247527,0.6781788329752468,44
0.4,Global Optimal,0.0285280557752466,0.0917303383553506,0.9999999999999999,45
0.4,Local Feedback,0.01934712357270949,0.3218211670247527,0.6781788329752468,45
0.4,Global Optimal,0.01809139611953945,0.05303625518193433,0.9999999999999998,46
0.4,Local Feedback,0.01712894604257,0.0531993258347796,0.9468006741652203,46
0.4,Global Optimal,0.042262803661959114,0.16331023190515537,0.9631486867460787,47
0.4,Local Feedback,0.016385693450527886,0.598290751538318,0.3734219635434422,47
0.4,Global Optimal,0.01809139611953945,0.05303625518193433,0.9999999999999998,48
0.4,Local Feedback,0.01712894604257,0.0531993258347796,0.9468006741652203,48
0.4,Global Optimal,0.010235773324999689,0.05693519018130866,0.9999999999999998,49
0.4,Local Feedback,0.00976466238742762,0.0460259252147982,0.9539740747852011,49
0.5,Global Optimal,0.1507224675751675,0.19544158891890684,0.9307055169900045,0
0.5,Local Feedback,0.00047264288066020124,0.9969848061634247,0.0029185518501222618,0
0.5,Global Optimal,0.08485872736087993,0.09485068861093815,1.0,1
0.5,Local Feedback,0.0667678855904582,0.21318775726492534,0.7868122427350748,1
0.5,Global Optimal,0.10189892103743353,0.1110802388928156,1.0,2
0.5,Local Feedback,0.06549071153834944,0.3572973013689633,0.6427026986310366,2
0.5,Global Optimal,0.04544148799903346,0.09414224159689166,0.9364153998583284,3
0.5,Local Feedback,0.024466937919007725,0.4601631220867587,0.5041916201164857,3
0.5,Global Optimal,0.1434734934196468,0.11989484664302019,0.9668578801774343,4
0.5,Local Feedback,0.06550707274850492,0.5301790350209054,0.4414476011188798,4
0.5,Global Optimal,0.13486294407105434,0.06917032959900771,1.0000000000000002,5
0.5,Local Feedback,0.1194119267485697,0.11456829323215778,0.8854317067678422,5
0.5,Global Optimal,0.06066878399813627,0.24857734619270977,0.7866565655935683,6
0.5,Local Feedback,0.012690292645097174,0.7730523651567435,0.1645475872546932,6
0.5,Global Optimal,0.1781894974516419,0.05395060600161994,1.0000000000000002,7
0.5,Local Feedback,0.16048140978267528,0.09937784169222608,0.900622158307774,7
0.5,Global Optimal,0.20898728000667133,0.1542263841336794,0.976707852697083,8
0.5,Local Feedback,0.025104859520915828,0.8814702662819227,0.1173282576535418,8
0.5,Global Optimal,0.20898728000667133,0.1542263841336794,0.976707852697083,9
0.5,Local Feedback,0.025104859520915828,0.8814702662819227,0.1173282576535418,9
0.5,Global Optimal,0.07712232586828904,0.09774198069087203,1.0000000000000002,10
0.5,Local Feedback,0.06440152371756516,0.16494318613326964,0.8350568138667305,10
0.5,Global Optimal,0.04544148799903346,0.09414224159689166,0.9364153998583284,11
0.5,Local Feedback,0.024466937919007725,0.4601631220867587,0.5041916201164857,11
0.5,Global Optimal,0.04544148799903346,0.09414224159689166,0.9364153998583284,12
0.5,Local Feedback,0.024466937919007725,0.4601631220867587,0.5041916201164857,12
0.5,Global Optimal,0.060668783998136286,0.25673809423963845,0.7866565655935687,13
0.5,Local Feedback,0.009022166755713235,0.8417592295838049,0.11698514864711759,13
0.5,Global Optimal,0.10189892103743353,0.06618518440260657,1.0000000000000002,14
0.5,Local Feedback,0.08214618532968739,0.1938463676223794,0.8061536323776207,14
0.5,Global Optimal,0.03842272941632359,0.24660386340496065,0.7917794314041892,15
0.5,Local Feedback,0.0010611357220763934,0.9741210237965444,0.021866885862392032,15
0.5,Global Optimal,0.04544148799903346,0.09414224159689166,0.9364153998583284,16
0.5,Local Feedback,0.024466937919007725,0.4601631220867587,0.5041916201164857,16
0.5,Global Optimal,0.1507224675751675,0.19544158891890684,0.9307055169900045,17
0.5,Local Feedback,0.00047264288066020124,0.9969848061634247,0.0029185518501222618,17
0.5,Global Optimal,0.1507224675751675,0.19544158891890684,0.9307055169900045,18
0.5,Local Feedback,0.00047264288066020124,0.9969848061634247,0.0029185518501222618,18
0.5,Global Optimal,0.1781894974516419,0.05395060600161994,1.0000000000000002,19
0.5,Local Feedback,0.16048140978267528,0.09937784169222608,0.900622158307774,19
0.5,Global Optimal,0.08485872736087993,0.09485068861093815,1.0,20
0.5,Local Feedback,0.0667678855904582,0.21318775726492534,0.7868122427350748,20
0.5,Global Optimal,0.1507224675751675,0.19544158891890684,0.9307055169900045,21
0.5,Local Feedback,0.00047264288066020124,0.9969848061634247,0.0029185518501222618,21
0.5,Global Optimal,0.04852706182097003,0.07869942233956473,1.0,22
0.5,Local Feedback,0.04536996732399075,0.06505843087361618,0.9349415691263839,22
0.5,Global Optimal,0.08485872736087993,0.06988514523663092,1.0,23
0.5,Local Feedback,0.07320299942132572,0.13735449849472425,0.8626455015052756,23
0.5,Global Optimal,0.17818949745164184,0.06710422953318318,0.9999999999999999,24
0.5,Local Feedback,0.15253074023337088,0.14399702331072806,0.8560029766892719,24
0.5,Global Optimal,0.17818949745164184,0.06710422953318318,0.9999999999999999,25
0.5,Local Feedback,0.15253074023337088,0.14399702331072806,0.8560029766892719,25
0.5,Global Optimal,0.1507224675751675,0.20282005338803732,0.9307055169900045,26
0.5,Local Feedback,0.009856309007176428,0.9291204352878024,0.06086233404825665,26
0.5,Global Optimal,0.1434734934196468,0.11989484664302019,0.9668578801774343,27
0.5,Local Feedback,0.06550707274850492,0.5301790350209054,0.4414476011188798,27
0.5,Global Optimal,0.060668783998136286,0.25673809423963845,0.7866565655935687,28
0.5,Local Feedback,0.009022166755713235,0.8417592295838049,0.11698514864711759,28
0.5,Global Optimal,0.04852706182097003,0.07869942233956473,1.0,29
0.5,Local Feedback,0.04536996732399075,0.06505843087361618,0.9349415691263839,29
0.5,Global Optimal,0.10189892103743353,0.06618518440260657,1.0000000000000002,30
0.5,Local Feedback,0.08214618532968739,0.1938463676223794,0.8061536323776207,30
0.5,Global Optimal,0.048527061820970024,0.0800785358700764,1.0000000000000004,31
0.5,Local Feedback,0.045052644522107915,0.07159752040377398,0.9284024795962261,31
0.5,Global Optimal,0.04544148799903346,0.09414224159689166,0.9364153998583284,32
0.5,Local Feedback,0.024466937919007725,0.4601631220867587,0.5041916201164857,32
0.5,Global Optimal,0.07712232586828904,0.09774198069087203,1.0000000000000002,33
0.5,Local Feedback,0.06440152371756516,0.16494318613326964,0.8350568138667305,33
0.5,Global Optimal,0.08485872736087993,0.06988514523663092,1.0,34
0.5,Local Feedback,0.07320299942132572,0.13735449849472425,0.8626455015052756,34
0.5,Global Optimal,0.20898728000667133,0.1542263841336794,0.976707852697083,35
0.5,Local Feedback,0.025104859520915828,0.8814702662819227,0.1173282576535418,35
0.5,Global Optimal,0.1781894974516419,0.05395060600161994,1.0000000000000002,36
0.5,Local Feedback,0.16048140978267528,0.09937784169222608,0.900622158307774,36
0.5,Global Optimal,0.1507224675751675,0.20282005338803732,0.9307055169900045,37
0.5,Local Feedback,0.009856309007176428,0.9291204352878024,0.06086233404825665,37
0.5,Global Optimal,0.10189892103743353,0.1110802388928156,1.0,38
0.5,Local Feedback,0.06549071153834944,0.3572973013689633,0.6427026986310366,38
0.5,Global Optimal,0.06066878399813627,0.24857734619270977,0.7866565655935683,39
0.5,Local Feedback,0.012690292645097174,0.7730523651567435,0.1645475872546932,39
0.5,Global Optimal,0.07712232586828907,0.0669809007532467,0.9999999999999998,40
0.5,Local Feedback,0.07221765558408604,0.06359598506636444,0.9364040149336355,40
0.5,Global Optimal,0.1507224675751675,0.19544158891890684,0.9307055169900045,41
0.5,Local Feedback,0.00047264288066020124,0.9969848061634247,0.0029185518501222618,41
0.5,Global Optimal,0.13486294407105437,0.06895317602294404,0.9999999999999998,42
0.5,Local Feedback,0.11811110686129475,0.12421378848836107,0.8757862115116389,42
0.5,Global Optimal,0.1434734934196468,0.11989484664302019,0.9668578801774343,43
0.5,Local Feedback,0.06550707274850492,0.5301790350209054,0.4414476011188798,43
0.5,Global Optimal,0.060668783998136286,0.25673809423963845,0.7866565655935687,44
0.5,Local Feedback,0.009022166755713235,0.8417592295838049,0.11698514864711759,44
0.5,Global Optimal,0.060668783998136286,0.25673809423963845,0.7866565655935687,45
0.5,Local Feedback,0.009022166755713235,0.8417592295838049,0.11698514864711759,45
0.5,Global Optimal,0.10189892103743353,0.06618518440260657,1.0000000000000002,46
0.5,Local Feedback,0.08214618532968739,0.1938463676223794,0.8061536323776207,46
0.5,Global Optimal,0.1434734934196468,0.11989484664302019,0.9668578801774343,47
0.5,Local Feedback,0.06550707274850492,0.5301790350209054,0.4414476011188798,47
0.5,Global Optimal,0.20898728000667133,0.1542263841336794,0.976707852697083,48
0.5,Local Feedback,0.025104859520915828,0.8814702662819227,0.1173282576535418,48
0.5,Global Optimal,0.03842272941632359,0.24660386340496065,0.7917794314041892,49
0.5,Local Feedback,0.0010611357220763934,0.9741210237965444,0.021866885862392032,49
0.6,Global Optimal,0.36237308194943385,0.09908647861529452,0.9732618974497452,0
0.6,Local Feedback,0.22080124419477576,0.38005977724224793,0.5930281485815746,0
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,1
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,1
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,2
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,2
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,3
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,3
0.6,Global Optimal,0.2301027091300605,0.09547387094005977,1.0000000000000004,4
0.6,Local Feedback,0.18788120313812162,0.18348982570246086,0.8165101742975392,4
0.6,Global Optimal,0.24569636766405123,0.060523010123537224,1.0000000000000002,5
0.6,Local Feedback,0.2139849080733453,0.1290676776877142,0.8709323223122858,5
0.6,Global Optimal,0.4253999556341508,0.03678116185621194,0.9999999999999999,6
0.6,Local Feedback,0.39383047726744197,0.07421128739810923,0.9257887126018908,6
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,7
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,7
0.6,Global Optimal,0.1414408516459137,0.18000123507654942,0.8723757786105573,8
0.6,Local Feedback,0.005316779709627612,0.9627623644132571,0.03279271713167178,8
0.6,Global Optimal,0.3838844520742284,0.1064347481851119,0.9635629369310261,9
0.6,Local Feedback,0.012786608843413462,0.9671176149389834,0.03209481994901258,9
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,10
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,10
0.6,Global Optimal,0.16213294214929738,0.08366540226426089,1.0000000000000004,11
0.6,Local Feedback,0.14976598280649098,0.07627666024476665,0.9237233397552334,11
0.6,Global Optimal,0.16213294214929738,0.08352643670353155,1.0000000000000002,12
0.6,Local Feedback,0.1506771584369193,0.07065673120166516,0.929343268798335,12
0.6,Global Optimal,0.16213294214929738,0.08352643670353155,1.0000000000000002,13
0.6,Local Feedback,0.1506771584369193,0.07065673120166516,0.929343268798335,13
0.6,Global Optimal,0.47987850637872487,0.06883027162448174,0.9873306659258361,14
0.6,Local Feedback,0.14361194840276287,0.703162280527261,0.2954757897397944,14
0.6,Global Optimal,0.15453299925205496,0.10014759430513509,0.9531252391001198,15
0.6,Local Feedback,0.10191448772427661,0.3382516999937647,0.6285859392499669,15
0.6,Global Optimal,0.24569636766405126,0.09089309772938214,0.9999999999999999,16
0.6,Local Feedback,0.18837518841292894,0.23330088188157283,0.7666991181184272,16
0.6,Global Optimal,0.24569636766405126,0.09089309772938214,0.9999999999999999,17
0.6,Local Feedback,0.18837518841292894,0.23330088188157283,0.7666991181184272,17
0.6,Global Optimal,0.348697797458421,0.053140447811103164,1.0000000000000002,18
0.6,Local Feedback,0.3154345701699483,0.09539270833059665,0.9046072916694032,18
0.6,Global Optimal,0.47987850637872487,0.06883027162448174,0.9873306659258361,19
0.6,Local Feedback,0.14361194840276287,0.703162280527261,0.2954757897397944,19
0.6,Global Optimal,0.3838844520742284,0.09804260261210174,0.9635629369310262,20
0.6,Local Feedback,0.013044495629652923,0.9664377132258368,0.03274212449026697,20
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,21
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,21
0.6,Global Optimal,0.16213294214929738,0.08352643670353155,1.0000000000000002,22
0.6,Local Feedback,0.1506771584369193,0.07065673120166516,0.929343268798335,22
0.6,Global Optimal,0.34869779745842105,0.055386263506712496,1.0,23
0.6,Local Feedback,0.3098970858127778,0.11127317674058379,0.8887268232594161,23
0.6,Global Optimal,0.348697797458421,0.053140447811103164,1.0000000000000002,24
0.6,Local Feedback,0.3154345701699483,0.09539270833059665,0.9046072916694032,24
0.6,Global Optimal,0.47987850637872487,0.06883027162448174,0.9873306659258361,25
0.6,Local Feedback,0.14361194840276287,0.703162280527261,0.2954757897397944,25
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,26
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,26
0.6,Global Optimal,0.20081567180682433,0.1688926903037249,0.8727218926106506,27
0.6,Local Feedback,0.008915122549197888,0.9545238465128051,0.03874410076657903,27
0.6,Global Optimal,0.34869779745842105,0.055386263506712496,1.0,28
0.6,Local Feedback,0.3098970858127778,0.11127317674058379,0.8887268232594161,28
0.6,Global Optimal,0.24569636766405126,0.09089309772938214,0.9999999999999999,29
0.6,Local Feedback,0.18837518841292894,0.23330088188157283,0.7666991181184272,29
0.6,Global Optimal,0.20081567180682433,0.1688926903037249,0.8727218926106506,30
0.6,Local Feedback,0.008915122549197888,0.9545238465128051,0.03874410076657903,30
0.6,Global Optimal,0.3838844520742284,0.1064347481851119,0.9635629369310261,31
0.6,Local Feedback,0.012786608843413462,0.9671176149389834,0.03209481994901258,31
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,32
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,32
0.6,Global Optimal,0.348697797458421,0.053140447811103164,1.0000000000000002,33
0.6,Local Feedback,0.3154345701699483,0.09539270833059665,0.9046072916694032,33
0.6,Global Optimal,0.34869779745842105,0.055386263506712496,1.0,34
0.6,Local Feedback,0.3098970858127778,0.11127317674058379,0.8887268232594161,34
0.6,Global Optimal,0.4253999556341508,0.03678116185621194,0.9999999999999999,35
0.6,Local Feedback,0.39383047726744197,0.07421128739810923,0.9257887126018908,35
0.6,Global Optimal,0.3838844520742284,0.09804260261210174,0.9635629369310262,36
0.6,Local Feedback,0.013044495629652923,0.9664377132258368,0.03274212449026697,36
0.6,Global Optimal,0.28071781057606937,0.05799567247632553,1.0000000000000002,37
0.6,Local Feedback,0.2266496843088882,0.19260668269044412,0.807393317309556,37
0.6,Global Optimal,0.16213294214929738,0.08366540226426089,1.0000000000000004,38
0.6,Local Feedback,0.14976598280649098,0.07627666024476665,0.9237233397552334,38
0.6,Global Optimal,0.3838844520742284,0.09804260261210174,0.9635629369310262,39
0.6,Local Feedback,0.013044495629652923,0.9664377132258368,0.03274212449026697,39
0.6,Global Optimal,0.20081567180682436,0.1801566194678923,0.8727218926106503,40
0.6,Local Feedback,0.005400021364411159,0.972855534636055,0.02346787391085829,40
0.6,Global Optimal,0.28071781057606937,0.10353768815689812,0.9999999999999998,41
0.6,Local Feedback,0.1711611655506377,0.3902732242055009,0.609726775794499,41
0.6,Global Optimal,0.348697797458421,0.053140447811103164,1.0000000000000002,42
0.6,Local Feedback,0.3154345701699483,0.09539270833059665,0.9046072916694032,42
0.6,Global Optimal,0.16213294214929738,0.08366540226426089,1.0000000000000004,43
0.6,Local Feedback,0.14976598280649098,0.07627666024476665,0.9237233397552334,43
0.6,Global Optimal,0.34869779745842105,0.055386263506712496,1.0,44
0.6,Local Feedback,0.3098970858127778,0.11127317674058379,0.8887268232594161,44
0.6,Global Optimal,0.20081567180682433,0.1688926903037249,0.8727218926106506,45
0.6,Local Feedback,0.008915122549197888,0.9545238465128051,0.03874410076657903,45
0.6,Global Optimal,0.4253999556341508,0.04769543029030743,0.9999999999999998,46
0.6,Local Feedback,0.3745270656537678,0.11958837631881258,0.8804116236811874,46
0.6,Global Optimal,0.34869779745842105,0.055386263506712496,1.0,47
0.6,Local Feedback,0.3098970858127778,0.11127317674058379,0.8887268232594161,47
0.6,Global Optimal,0.16213294214929738,0.08352643670353155,1.0000000000000002,48
0.6,Local Feedback,0.1506771584369193,0.07065673120166516,0.929343268798335,48
0.6,Global Optimal,0.2301027091300605,0.06288183745034426,1.0000000000000002,49
0.6,Local Feedback,0.21665512744164203,0.05844164868488133,0.9415583513151187,49
0.7,Global Optimal,0.6821293086389414,0.04057898482675992,0.9867335201726632,0
0.7,Local Feedback,0.12162734387277638,0.8227381939577276,0.17593992172583847,0
0.7,Global Optimal,0.6393802712172926,0.027160622356354636,1.0000000000000002,1
0.7,Local Feedback,0.6019940295709789,0.05847262314668433,0.9415273768533159,1
0.7,Global Optimal,0.5495907521350474,0.0348184225150151,1.0000000000000004,2
0.7,Local Feedback,0.4730768004008446,0.13921986757775973,0.8607801324222406,2
0.7,Global Optimal,0.5083137055282081,0.058368707822212706,0.9999999999999996,3
0.7,Local Feedback,0.4149263973002898,0.1837198313015701,0.8162801686984299,3
0.7,Global Optimal,0.3816100600848612,0.08288446511988445,0.9786801839494724,4
0.7,Local Feedback,0.3141124846094226,0.16842517402190882,0.8055753670383151,4
0.7,Global Optimal,0.5083137055282081,0.058368707822212706,0.9999999999999996,5
0.7,Local Feedback,0.4149263973002898,0.1837198313015701,0.8162801686984299,5
0.7,Global Optimal,0.5495907521350474,0.0348184225150151,1.0000000000000004,6
0.7,Local Feedback,0.4730768004008446,0.13921986757775973,0.8607801324222406,6
0.7,Global Optimal,0.7164604404811039,0.021456044224059223,1.0000000000000002,7
0.7,Local Feedback,0.6701662008471698,0.06461520695105982,0.9353847930489404,7
0.7,Global Optimal,0.4904632053692437,0.04162551811406512,1.0000000000000007,8
0.7,Local Feedback,0.4737272053908056,0.034122845088528586,0.9658771549114719,8
0.7,Global Optimal,0.6393802712172926,0.027160622356354636,1.0000000000000002,9
0.7,Local Feedback,0.6019940295709789,0.05847262314668433,0.9415273768533159,9
0.7,Global Optimal,0.4904632053692437,0.04162551811406512,1.0000000000000007,10
0.7,Local Feedback,0.4737272053908056,0.034122845088528586,0.9658771549114719,10
0.7,Global Optimal,0.6821293086389414,0.04057898482675992,0.9867335201726632,11
0.7,Local Feedback,0.12162734387277638,0.8227381939577276,0.17593992172583847,11
0.7,Global Optimal,0.5495907521350474,0.0643905539397629,0.9999999999999998,12
0.7,Local Feedback,0.3750788548596732,0.3175306291043495,0.6824693708956505,12
0.7,Global Optimal,0.38992314991488897,0.06329337869084439,0.9999999999999999,13
0.7,Local Feedback,0.36938797535908735,0.052658666762429585,0.9473353286146667,13
0.7,Global Optimal,0.4904632053692437,0.04162551811406512,1.0000000000000007,14
0.7,Local Feedback,0.4737272053908056,0.034122845088528586,0.9658771549114719,14
0.7,Global Optimal,0.7708705194401201,0.020391019572187585,0.9951341375901548,15
0.7,Local Feedback,0.47116758433745093,0.3912200863309636,0.6082408600093148,15
0.7,Global Optimal,0.46246380051413843,0.09605890366497283,0.942912323394319,16
0.7,Local Feedback,0.01964763125472212,0.9584256732418931,0.040059337865988275,16
0.7,Global Optimal,0.3816100600848612,0.08288446511988445,0.9786801839494724,17
0.7,Local Feedback,0.3141124846094226,0.16842517402190882,0.8055753670383151,17
0.7,Global Optimal,0.7708705194401201,0.020391019572187585,0.9951341375901548,18
0.7,Local Feedback,0.47116758433745093,0.3912200863309636,0.6082408600093148,18
0.7,Global Optimal,0.5083137055282081,0.058368707822212706,0.9999999999999996,19
0.7,Local Feedback,0.4149263973002898,0.1837198313015701,0.8162801686984299,19
0.7,Global Optimal,0.5083137055282082,0.03759852820764675,1.0000000000000002,20
0.7,Local Feedback,0.46306296748843795,0.089015508441732,0.9109787173793626,20
0.7,Global Optimal,0.4624638005141385,0.08521329495571217,0.9429123233943193,21
0.7,Local Feedback,0.025724320302909897,0.9448097328457291,0.0524490318973947,21
0.7,Global Optimal,0.6821293086389414,0.03504804533549044,0.9867335201726634,22
0.7,Local Feedback,0.12378922924780901,0.8195874246172781,0.17906719501449417,22
0.7,Global Optimal,0.3816100600848612,0.08288446511988445,0.9786801839494724,23
0.7,Local Feedback,0.3141124846094226,0.16842517402190882,0.8055753670383151,23
0.7,Global Optimal,0.36723083011381186,0.10059005472316018,0.9418030968255402,24
0.7,Local Feedback,0.03767006403656812,0.8991029344113786,0.09660894472357079,24
0.7,Global Optimal,0.4624638005141385,0.08521329495571217,0.9429123233943193,25
0.7,Local Feedback,0.025724320302909897,0.9448097328457291,0.0524490318973947,25
0.7,Global Optimal,0.5083137055282081,0.058368707822212706,0.9999999999999996,26
0.7,Local Feedback,0.4149263973002898,0.1837198313015701,0.8162801686984299,26
0.7,Global Optimal,0.5083137055282081,0.058368707822212706,0.9999999999999996,27
0.7,Local Feedback,0.4149263973002898,0.1837198313015701,0.8162801686984299,27
0.7,Global Optimal,0.6393802712172924,0.025676102977543858,1.0000000000000004,28
0.7,Local Feedback,0.6070395867565187,0.05058129866785144,0.9494187013321488,28
0.7,Global Optimal,0.36723083011381186,0.10059005472316018,0.9418030968255402,29
0.7,Local Feedback,0.03767006403656812,0.8991029344113786,0.09660894472357079,29
0.7,Global Optimal,0.5495907521350474,0.0348184225150151,1.0000000000000004,30
0.7,Local Feedback,0.4730768004008446,0.13921986757775973,0.8607801324222406,30
0.7,Global Optimal,0.4904632053692437,0.04162551811406512,1.0000000000000007,31
0.7,Local Feedback,0.4737272053908056,0.034122845088528586,0.9658771549114719,31
0.7,Global Optimal,0.6821293086389414,0.03504804533549044,0.9867335201726634,32
0.7,Local Feedback,0.12378922924780901,0.8195874246172781,0.17906719501449417,32
0.7,Global Optimal,0.5495907521350474,0.0348184225150151,1.0000000000000004,33
0.7,Local Feedback,0.4730768004008446,0.13921986757775973,0.8607801324222406,33
0.7,Global Optimal,0.7164604404811039,0.021456044224059223,1.0000000000000002,34
0.7,Local Feedback,0.6701662008471698,0.06461520695105982,0.9353847930489404,34
0.7,Global Optimal,0.716460440481104,0.01522311642372487,1.0000000000000002,35
0.7,Local Feedback,0.6912224189599323,0.03522598052200099,0.9647740194779993,35
0.7,Global Optimal,0.6393802712172924,0.025676102977543858,1.0000000000000004,36
0.7,Local Feedback,0.6070395867565187,0.05058129866785144,0.9494187013321488,36
0.7,Global Optimal,0.7708705194401201,0.020391019572187585,0.9951341375901548,37
0.7,Local Feedback,0.47116758433745093,0.3912200863309636,0.6082408600093148,37
0.7,Global Optimal,0.4624638005141385,0.08521329495571217,0.9429123233943193,38
0.7,Local Feedback,0.025724320302909897,0.9448097328457291,0.0524490318973947,38
0.7,Global Optimal,0.653815117904561,0.04242002136306755,0.9866664008487159,39
0.7,Local Feedback,0.51280731767386,0.20797401364856172,0.7738728221515507,39
0.7,Global Optimal,0.36723083011381186,0.10059005472316018,0.9418030968255402,40
0.7,Local Feedback,0.03767006403656812,0.8991029344113786,0.09660894472357079,40
0.7,Global Optimal,0.6393802712172926,0.027160622356354636,1.0000000000000002,41
0.7,Local Feedback,0.6019940295709789,0.05847262314668433,0.9415273768533159,41
0.7,Global Optimal,0.7708705194401201,0.020391019572187585,0.9951341375901548,42
0.7,Local Feedback,0.47116758433745093,0.3912200863309636,0.6082408600093148,42
0.7,Global Optimal,0.5083137055282082,0.03759852820764675,1.0000000000000002,43
0.7,Local Feedback,0.46306296748843795,0.089015508441732,0.9109787173793626,43
0.7,Global Optimal,0.653815117904561,0.04242002136306755,0.9866664008487159,44
0.7,Local Feedback,0.51280731767386,0.20797401364856172,0.7738728221515507,44
0.7,Global Optimal,0.6821293086389414,0.04057898482675992,0.9867335201726632,45
0.7,Local Feedback,0.12162734387277638,0.8227381939577276,0.17593992172583847,45
0.7,Global Optimal,0.389923149914889,0.06121071686221757,0.9999999999999999,46
0.7,Local Feedback,0.3637131054027742,0.06721848784263207,0.932781512157368,46
0.7,Global Optimal,0.7708705194401201,0.020391019572187585,0.9951341375901548,47
